Paso,Posicion_X,Posicion_Y,Velocidad_X,Velocidad_Y
1988,-2.08341e+14,3.47234e+13,-2.09493e+13,3.49155e+12
1989,-2.0855e+14,3.47584e+13,-2.09598e+13,3.4933e+12
1990,-2.0876e+14,3.47933e+13,-2.09704e+13,3.49506e+12
1991,-2.0897e+14,3.48283e+13,-2.09809e+13,3.49682e+12
1992,-2.0918e+14,3.48633e+13,-2.09914e+13,3.49857e+12
1993,-2.0939e+14,3.48983e+13,-2.1002e+13,3.50033e+12
1994,-2.096e+14,3.49333e+13,-2.10125e+13,3.50209e+12
1995,-2.0981e+14,3.49683e+13,-2.10231e+13,3.50384e+12
1996,-2.1002e+14,3.50034e+13,-2.10336e+13,3.5056e+12
1997,-2.10231e+14,3.50385e+13,-2.10441e+13,3.50735e+12
1998,-2.10441e+14,3.50736e+13,-2.10547e+13,3.50911e+12
1999,-2.10652e+14,3.51087e+13,-2.10652e+13,3.51087e+12
